"ZIPCODE":"55075","TOTALCUSTOMERS":9558,"CUSTOMERSOUT":7
"ZIPCODE":"55106","TOTALCUSTOMERS":20535,"CUSTOMERSOUT":52
"ZIPCODE":"55107","TOTALCUSTOMERS":6731,"CUSTOMERSOUT":2
"ZIPCODE":"55110","TOTALCUSTOMERS":16707,"CUSTOMERSOUT":1
"ZIPCODE":"55111","TOTALCUSTOMERS":150,"CUSTOMERSOUT":6
"ZIPCODE":"55305","TOTALCUSTOMERS":12126,"CUSTOMERSOUT":1
"ZIPCODE":"55343","TOTALCUSTOMERS":14783,"CUSTOMERSOUT":1
"ZIPCODE":"55353","TOTALCUSTOMERS":564,"CUSTOMERSOUT":2
"ZIPCODE":"55364","TOTALCUSTOMERS":6818,"CUSTOMERSOUT":1
"ZIPCODE":"55387","TOTALCUSTOMERS":5423,"CUSTOMERSOUT":2
"ZIPCODE":"55406","TOTALCUSTOMERS":17227,"CUSTOMERSOUT":2
"ZIPCODE":"55410","TOTALCUSTOMERS":9909,"CUSTOMERSOUT":1
"ZIPCODE":"55412","TOTALCUSTOMERS":9216,"CUSTOMERSOUT":17
"ZIPCODE":"55413","TOTALCUSTOMERS":8208,"CUSTOMERSOUT":1
"ZIPCODE":"55418","TOTALCUSTOMERS":15138,"CUSTOMERSOUT":2
"ZIPCODE":"55420","TOTALCUSTOMERS":10829,"CUSTOMERSOUT":27
"ZIPCODE":"55421","TOTALCUSTOMERS":13393,"CUSTOMERSOUT":1
"ZIPCODE":"55423","TOTALCUSTOMERS":17885,"CUSTOMERSOUT":1
"ZIPCODE":"55426","TOTALCUSTOMERS":12828,"CUSTOMERSOUT":2
"ZIPCODE":"55427","TOTALCUSTOMERS":11711,"CUSTOMERSOUT":1
"ZIPCODE":"55429","TOTALCUSTOMERS":11290,"CUSTOMERSOUT":15
"ZIPCODE":"55431","TOTALCUSTOMERS":9709,"CUSTOMERSOUT":5
"ZIPCODE":"55441","TOTALCUSTOMERS":9518,"CUSTOMERSOUT":4
"ZIPCODE":"55925","TOTALCUSTOMERS":373,"CUSTOMERSOUT":1
"ZIPCODE":"55943","TOTALCUSTOMERS":58,"CUSTOMERSOUT":2
"ZIPCODE":"55987","TOTALCUSTOMERS":14672,"CUSTOMERSOUT":1
"ZIPCODE":"56093","TOTALCUSTOMERS":1505,"CUSTOMERSOUT":1
"ZIPCODE":"58701","TOTALCUSTOMERS":9799,"CUSTOMERSOUT":11
"ZIPCODE":"57043","TOTALCUSTOMERS":577,"CUSTOMERSOUT":9
"ZIPCODE":"57047","TOTALCUSTOMERS":123,"CUSTOMERSOUT":95
"ZIPCODE":"57108","TOTALCUSTOMERS":12560,"CUSTOMERSOUT":4
"ZIPCODE":"79031","TOTALCUSTOMERS":754,"CUSTOMERSOUT":1
"ZIPCODE":"79064","TOTALCUSTOMERS":1250,"CUSTOMERSOUT":1
"ZIPCODE":"79072","TOTALCUSTOMERS":11025,"CUSTOMERSOUT":2
"ZIPCODE":"79105","TOTALCUSTOMERS":110,"CUSTOMERSOUT":1
"ZIPCODE":"79106","TOTALCUSTOMERS":14238,"CUSTOMERSOUT":1
"ZIPCODE":"79109","TOTALCUSTOMERS":22194,"CUSTOMERSOUT":1
"ZIPCODE":"79118","TOTALCUSTOMERS":13659,"CUSTOMERSOUT":8
"ZIPCODE":"79336","TOTALCUSTOMERS":7318,"CUSTOMERSOUT":8
"ZIPCODE":"79360","TOTALCUSTOMERS":7880,"CUSTOMERSOUT":1
"ZIPCODE":"79364","TOTALCUSTOMERS":3214,"CUSTOMERSOUT":2
"ZIPCODE":"54014","TOTALCUSTOMERS":488,"CUSTOMERSOUT":0
"ZIPCODE":"54017","TOTALCUSTOMERS":1635,"CUSTOMERSOUT":1
"ZIPCODE":"54025","TOTALCUSTOMERS":2465,"CUSTOMERSOUT":1
"ZIPCODE":"54547","TOTALCUSTOMERS":2013,"CUSTOMERSOUT":1
"ZIPCODE":"54703","TOTALCUSTOMERS":19906,"CUSTOMERSOUT":2
"ZIPCODE":"54723","TOTALCUSTOMERS":426,"CUSTOMERSOUT":1
"ZIPCODE":"80010","TOTALCUSTOMERS":15294,"CUSTOMERSOUT":19
"ZIPCODE":"80013","TOTALCUSTOMERS":27905,"CUSTOMERSOUT":1
"ZIPCODE":"80020","TOTALCUSTOMERS":24768,"CUSTOMERSOUT":1
"ZIPCODE":"80022","TOTALCUSTOMERS":10721,"CUSTOMERSOUT":45
"ZIPCODE":"80121","TOTALCUSTOMERS":7619,"CUSTOMERSOUT":1
"ZIPCODE":"80125","TOTALCUSTOMERS":4489,"CUSTOMERSOUT":3
"ZIPCODE":"80126","TOTALCUSTOMERS":17015,"CUSTOMERSOUT":1
"ZIPCODE":"80205","TOTALCUSTOMERS":18504,"CUSTOMERSOUT":1
"ZIPCODE":"80212","TOTALCUSTOMERS":10374,"CUSTOMERSOUT":0
"ZIPCODE":"80214","TOTALCUSTOMERS":14503,"CUSTOMERSOUT":1
"ZIPCODE":"80216","TOTALCUSTOMERS":9502,"CUSTOMERSOUT":2
"ZIPCODE":"80236","TOTALCUSTOMERS":6343,"CUSTOMERSOUT":1
"ZIPCODE":"80303","TOTALCUSTOMERS":11530,"CUSTOMERSOUT":15
"ZIPCODE":"80401","TOTALCUSTOMERS":20649,"CUSTOMERSOUT":8
"ZIPCODE":"80631","TOTALCUSTOMERS":20457,"CUSTOMERSOUT":1
"ZIPCODE":"81006","TOTALCUSTOMERS":1,"CUSTOMERSOUT":1
"ZIPCODE":"81125","TOTALCUSTOMERS":257,"CUSTOMERSOUT":1
"ZIPCODE":"81201","TOTALCUSTOMERS":5931,"CUSTOMERSOUT":36
"ZIPCODE":"81650","TOTALCUSTOMERS":6061,"CUSTOMERSOUT":161
"ZIPCODE":"88130","TOTALCUSTOMERS":6321,"CUSTOMERSOUT":1
"ZIPCODE":"88240","TOTALCUSTOMERS":21060,"CUSTOMERSOUT":2
"ZIPCODE":"88252","TOTALCUSTOMERS":2772,"CUSTOMERSOUT":3
"ZIPCODE":null,"TOTALCUSTOMERS":null,"CUSTOMERSOUT":1
