"ZIPCODE":"80015","TOTALCUSTOMERS":12548,"CUSTOMERSOUT":64
"ZIPCODE":"80221","TOTALCUSTOMERS":16670,"CUSTOMERSOUT":1
"ZIPCODE":"80436","TOTALCUSTOMERS":288,"CUSTOMERSOUT":1
"ZIPCODE":"80543","TOTALCUSTOMERS":3116,"CUSTOMERSOUT":42
"ZIPCODE":"80546","TOTALCUSTOMERS":498,"CUSTOMERSOUT":1
"ZIPCODE":"80623","TOTALCUSTOMERS":441,"CUSTOMERSOUT":2
"ZIPCODE":"80645","TOTALCUSTOMERS":2007,"CUSTOMERSOUT":142
"ZIPCODE":"80651","TOTALCUSTOMERS":2006,"CUSTOMERSOUT":38
"ZIPCODE":"55103","TOTALCUSTOMERS":5294,"CUSTOMERSOUT":1
"ZIPCODE":"55113","TOTALCUSTOMERS":21177,"CUSTOMERSOUT":1
"ZIPCODE":"55121","TOTALCUSTOMERS":3925,"CUSTOMERSOUT":1
"ZIPCODE":"55369","TOTALCUSTOMERS":13974,"CUSTOMERSOUT":6
"ZIPCODE":"55429","TOTALCUSTOMERS":11304,"CUSTOMERSOUT":1
"ZIPCODE":"55436","TOTALCUSTOMERS":6592,"CUSTOMERSOUT":1
"ZIPCODE":"55447","TOTALCUSTOMERS":10166,"CUSTOMERSOUT":15
"ZIPCODE":"55947","TOTALCUSTOMERS":2786,"CUSTOMERSOUT":1
"ZIPCODE":"57104","TOTALCUSTOMERS":11703,"CUSTOMERSOUT":4
"ZIPCODE":"79007","TOTALCUSTOMERS":8224,"CUSTOMERSOUT":3
"ZIPCODE":"79065","TOTALCUSTOMERS":11143,"CUSTOMERSOUT":1
"ZIPCODE":"79118","TOTALCUSTOMERS":13217,"CUSTOMERSOUT":8
"ZIPCODE":"79336","TOTALCUSTOMERS":7354,"CUSTOMERSOUT":18
"ZIPCODE":"79379","TOTALCUSTOMERS":310,"CUSTOMERSOUT":2
"ZIPCODE":"54411","TOTALCUSTOMERS":1145,"CUSTOMERSOUT":1
