"ZIPCODE":"55410","TOTALCUSTOMERS":9957,"CUSTOMERSOUT":8
"ZIPCODE":"55418","TOTALCUSTOMERS":15466,"CUSTOMERSOUT":1
"ZIPCODE":"55422","TOTALCUSTOMERS":13758,"CUSTOMERSOUT":16
"ZIPCODE":"55445","TOTALCUSTOMERS":5496,"CUSTOMERSOUT":1
"ZIPCODE":"55955","TOTALCUSTOMERS":1134,"CUSTOMERSOUT":1
"ZIPCODE":"79018","TOTALCUSTOMERS":268,"CUSTOMERSOUT":1
"ZIPCODE":"79022","TOTALCUSTOMERS":4970,"CUSTOMERSOUT":367
"ZIPCODE":"79040","TOTALCUSTOMERS":1029,"CUSTOMERSOUT":1
"ZIPCODE":"79044","TOTALCUSTOMERS":123,"CUSTOMERSOUT":118
"ZIPCODE":"79081","TOTALCUSTOMERS":1794,"CUSTOMERSOUT":1
"ZIPCODE":"79084","TOTALCUSTOMERS":1274,"CUSTOMERSOUT":40
"ZIPCODE":"79096","TOTALCUSTOMERS":1504,"CUSTOMERSOUT":1
"ZIPCODE":"79107","TOTALCUSTOMERS":12977,"CUSTOMERSOUT":1
"ZIPCODE":"54020","TOTALCUSTOMERS":2032,"CUSTOMERSOUT":1
"ZIPCODE":"54876","TOTALCUSTOMERS":1810,"CUSTOMERSOUT":30
"ZIPCODE":"80010","TOTALCUSTOMERS":15490,"CUSTOMERSOUT":10
"ZIPCODE":"80011","TOTALCUSTOMERS":22002,"CUSTOMERSOUT":2
"ZIPCODE":"80401","TOTALCUSTOMERS":20656,"CUSTOMERSOUT":10
"ZIPCODE":"81151","TOTALCUSTOMERS":610,"CUSTOMERSOUT":2
"ZIPCODE":"81652","TOTALCUSTOMERS":2189,"CUSTOMERSOUT":3
"ZIPCODE":"88220","TOTALCUSTOMERS":21818,"CUSTOMERSOUT":1
