"ZIPCODE":"80305","TOTALCUSTOMERS":7628,"CUSTOMERSOUT":11
"ZIPCODE":"80309","TOTALCUSTOMERS":2,"CUSTOMERSOUT":1
"ZIPCODE":"80454","TOTALCUSTOMERS":744,"CUSTOMERSOUT":1
"ZIPCODE":"80481","TOTALCUSTOMERS":419,"CUSTOMERSOUT":3
"ZIPCODE":"80521","TOTALCUSTOMERS":1543,"CUSTOMERSOUT":1
"ZIPCODE":"80535","TOTALCUSTOMERS":1133,"CUSTOMERSOUT":5
"ZIPCODE":"80550","TOTALCUSTOMERS":9994,"CUSTOMERSOUT":1
"ZIPCODE":"88203","TOTALCUSTOMERS":12957,"CUSTOMERSOUT":1
"ZIPCODE":"88210","TOTALCUSTOMERS":7057,"CUSTOMERSOUT":16
"ZIPCODE":"88220","TOTALCUSTOMERS":22193,"CUSTOMERSOUT":1
"ZIPCODE":"88240","TOTALCUSTOMERS":21324,"CUSTOMERSOUT":40
"ZIPCODE":"55343","TOTALCUSTOMERS":15737,"CUSTOMERSOUT":1
"ZIPCODE":"55363","TOTALCUSTOMERS":1855,"CUSTOMERSOUT":58
"ZIPCODE":"55367","TOTALCUSTOMERS":323,"CUSTOMERSOUT":2
"ZIPCODE":"55443","TOTALCUSTOMERS":13630,"CUSTOMERSOUT":99
"ZIPCODE":"55987","TOTALCUSTOMERS":14726,"CUSTOMERSOUT":1
"ZIPCODE":"56037","TOTALCUSTOMERS":420,"CUSTOMERSOUT":1
"ZIPCODE":"79007","TOTALCUSTOMERS":8150,"CUSTOMERSOUT":1
"ZIPCODE":"79022","TOTALCUSTOMERS":4993,"CUSTOMERSOUT":273
"ZIPCODE":"79235","TOTALCUSTOMERS":646,"CUSTOMERSOUT":3
"ZIPCODE":"80025","TOTALCUSTOMERS":146,"CUSTOMERSOUT":1
"ZIPCODE":"80027","TOTALCUSTOMERS":15643,"CUSTOMERSOUT":1
"ZIPCODE":"80033","TOTALCUSTOMERS":15288,"CUSTOMERSOUT":1
"ZIPCODE":"80215","TOTALCUSTOMERS":10514,"CUSTOMERSOUT":10
"ZIPCODE":"80216","TOTALCUSTOMERS":10868,"CUSTOMERSOUT":1
"ZIPCODE":"80302","TOTALCUSTOMERS":13167,"CUSTOMERSOUT":22
