"ZIPCODE":"55107","TOTALCUSTOMERS":6718,"CUSTOMERSOUT":3
"ZIPCODE":"55317","TOTALCUSTOMERS":7470,"CUSTOMERSOUT":7
"ZIPCODE":"55418","TOTALCUSTOMERS":15435,"CUSTOMERSOUT":14
"ZIPCODE":"55428","TOTALCUSTOMERS":14075,"CUSTOMERSOUT":2
"ZIPCODE":"55438","TOTALCUSTOMERS":7772,"CUSTOMERSOUT":2
"ZIPCODE":"56285","TOTALCUSTOMERS":406,"CUSTOMERSOUT":1
"ZIPCODE":null,"TOTALCUSTOMERS":null,"CUSTOMERSOUT":1
"ZIPCODE":"57314","TOTALCUSTOMERS":178,"CUSTOMERSOUT":1
"ZIPCODE":"79081","TOTALCUSTOMERS":1786,"CUSTOMERSOUT":1
"ZIPCODE":"79235","TOTALCUSTOMERS":663,"CUSTOMERSOUT":1
"ZIPCODE":"79241","TOTALCUSTOMERS":1223,"CUSTOMERSOUT":1
"ZIPCODE":"79336","TOTALCUSTOMERS":7340,"CUSTOMERSOUT":1
"ZIPCODE":"79408","TOTALCUSTOMERS":19,"CUSTOMERSOUT":2
"ZIPCODE":"80212","TOTALCUSTOMERS":10331,"CUSTOMERSOUT":2
"ZIPCODE":"80216","TOTALCUSTOMERS":9538,"CUSTOMERSOUT":4
"ZIPCODE":"80239","TOTALCUSTOMERS":15346,"CUSTOMERSOUT":28
"ZIPCODE":"80249","TOTALCUSTOMERS":16113,"CUSTOMERSOUT":7
"ZIPCODE":"80403","TOTALCUSTOMERS":7586,"CUSTOMERSOUT":1
"ZIPCODE":"80624","TOTALCUSTOMERS":528,"CUSTOMERSOUT":1
"ZIPCODE":"80751","TOTALCUSTOMERS":7220,"CUSTOMERSOUT":1
"ZIPCODE":"55041","TOTALCUSTOMERS":784,"CUSTOMERSOUT":2
"ZIPCODE":"55047","TOTALCUSTOMERS":987,"CUSTOMERSOUT":1
"ZIPCODE":"55075","TOTALCUSTOMERS":9537,"CUSTOMERSOUT":71
"ZIPCODE":"55076","TOTALCUSTOMERS":9923,"CUSTOMERSOUT":12
