"ZIPCODE":"79343","TOTALCUSTOMERS":624,"CUSTOMERSOUT":2
"ZIPCODE":"54730","TOTALCUSTOMERS":716,"CUSTOMERSOUT":1
"ZIPCODE":"80002","TOTALCUSTOMERS":11269,"CUSTOMERSOUT":1
"ZIPCODE":"80112","TOTALCUSTOMERS":17649,"CUSTOMERSOUT":1
"ZIPCODE":"80219","TOTALCUSTOMERS":21005,"CUSTOMERSOUT":1
"ZIPCODE":"80227","TOTALCUSTOMERS":17668,"CUSTOMERSOUT":1
"ZIPCODE":"80228","TOTALCUSTOMERS":16792,"CUSTOMERSOUT":0
"ZIPCODE":"80301","TOTALCUSTOMERS":15273,"CUSTOMERSOUT":0
"ZIPCODE":"80305","TOTALCUSTOMERS":7630,"CUSTOMERSOUT":1
"ZIPCODE":"80401","TOTALCUSTOMERS":20635,"CUSTOMERSOUT":70
"ZIPCODE":"55014","TOTALCUSTOMERS":7266,"CUSTOMERSOUT":1
"ZIPCODE":"55104","TOTALCUSTOMERS":20521,"CUSTOMERSOUT":3
"ZIPCODE":"55112","TOTALCUSTOMERS":20403,"CUSTOMERSOUT":1
"ZIPCODE":"55375","TOTALCUSTOMERS":1724,"CUSTOMERSOUT":1
