"ZIPCODE":"55110","TOTALCUSTOMERS":17031,"CUSTOMERSOUT":325
"ZIPCODE":"55113","TOTALCUSTOMERS":21377,"CUSTOMERSOUT":11
"ZIPCODE":"55128","TOTALCUSTOMERS":13347,"CUSTOMERSOUT":21
"ZIPCODE":"55346","TOTALCUSTOMERS":6946,"CUSTOMERSOUT":1
"ZIPCODE":"55387","TOTALCUSTOMERS":5859,"CUSTOMERSOUT":1
"ZIPCODE":"55408","TOTALCUSTOMERS":20034,"CUSTOMERSOUT":1
"ZIPCODE":"55428","TOTALCUSTOMERS":14147,"CUSTOMERSOUT":5
"ZIPCODE":"58722","TOTALCUSTOMERS":645,"CUSTOMERSOUT":1
"ZIPCODE":"79068","TOTALCUSTOMERS":2168,"CUSTOMERSOUT":2
"ZIPCODE":"79070","TOTALCUSTOMERS":4423,"CUSTOMERSOUT":1
"ZIPCODE":"79072","TOTALCUSTOMERS":11100,"CUSTOMERSOUT":1
"ZIPCODE":"79109","TOTALCUSTOMERS":22378,"CUSTOMERSOUT":1
"ZIPCODE":"54016","TOTALCUSTOMERS":12461,"CUSTOMERSOUT":11
"ZIPCODE":"54020","TOTALCUSTOMERS":2076,"CUSTOMERSOUT":16
"ZIPCODE":"54843","TOTALCUSTOMERS":5957,"CUSTOMERSOUT":11
"ZIPCODE":"80002","TOTALCUSTOMERS":11798,"CUSTOMERSOUT":1
"ZIPCODE":"80004","TOTALCUSTOMERS":15422,"CUSTOMERSOUT":68
"ZIPCODE":"80111","TOTALCUSTOMERS":16000,"CUSTOMERSOUT":5
"ZIPCODE":"80112","TOTALCUSTOMERS":18270,"CUSTOMERSOUT":1
"ZIPCODE":"80137","TOTALCUSTOMERS":1268,"CUSTOMERSOUT":2
"ZIPCODE":"80211","TOTALCUSTOMERS":20743,"CUSTOMERSOUT":2
"ZIPCODE":"80215","TOTALCUSTOMERS":10512,"CUSTOMERSOUT":24
"ZIPCODE":"80216","TOTALCUSTOMERS":11086,"CUSTOMERSOUT":22
"ZIPCODE":"80220","TOTALCUSTOMERS":17833,"CUSTOMERSOUT":26
"ZIPCODE":"80221","TOTALCUSTOMERS":16855,"CUSTOMERSOUT":21
"ZIPCODE":"80239","TOTALCUSTOMERS":15437,"CUSTOMERSOUT":2
"ZIPCODE":"80401","TOTALCUSTOMERS":20854,"CUSTOMERSOUT":6
"ZIPCODE":"80424","TOTALCUSTOMERS":13500,"CUSTOMERSOUT":0
"ZIPCODE":"80438","TOTALCUSTOMERS":463,"CUSTOMERSOUT":5
"ZIPCODE":"80439","TOTALCUSTOMERS":9891,"CUSTOMERSOUT":6
"ZIPCODE":"80516","TOTALCUSTOMERS":6581,"CUSTOMERSOUT":1
"ZIPCODE":"80550","TOTALCUSTOMERS":10213,"CUSTOMERSOUT":8
"ZIPCODE":"80651","TOTALCUSTOMERS":2034,"CUSTOMERSOUT":5
"ZIPCODE":"81501","TOTALCUSTOMERS":12742,"CUSTOMERSOUT":0
"ZIPCODE":"81505","TOTALCUSTOMERS":5416,"CUSTOMERSOUT":1
"ZIPCODE":"88201","TOTALCUSTOMERS":13190,"CUSTOMERSOUT":1
"ZIPCODE":"88220","TOTALCUSTOMERS":22424,"CUSTOMERSOUT":1
