"ZIPCODE":"88240","TOTALCUSTOMERS":21357,"CUSTOMERSOUT":42
"ZIPCODE":"55001","TOTALCUSTOMERS":1504,"CUSTOMERSOUT":1
"ZIPCODE":"55082","TOTALCUSTOMERS":16979,"CUSTOMERSOUT":7
"ZIPCODE":"55104","TOTALCUSTOMERS":20946,"CUSTOMERSOUT":187
"ZIPCODE":"55106","TOTALCUSTOMERS":20822,"CUSTOMERSOUT":1
"ZIPCODE":"55119","TOTALCUSTOMERS":17040,"CUSTOMERSOUT":2
"ZIPCODE":"55311","TOTALCUSTOMERS":7330,"CUSTOMERSOUT":2
"ZIPCODE":"55442","TOTALCUSTOMERS":3999,"CUSTOMERSOUT":1
"ZIPCODE":"55447","TOTALCUSTOMERS":10234,"CUSTOMERSOUT":11
"ZIPCODE":"57108","TOTALCUSTOMERS":13541,"CUSTOMERSOUT":1
"ZIPCODE":"79045","TOTALCUSTOMERS":7151,"CUSTOMERSOUT":1
"ZIPCODE":"79046","TOTALCUSTOMERS":315,"CUSTOMERSOUT":1
"ZIPCODE":"54703","TOTALCUSTOMERS":20755,"CUSTOMERSOUT":1
"ZIPCODE":"80123","TOTALCUSTOMERS":22169,"CUSTOMERSOUT":13
"ZIPCODE":"80403","TOTALCUSTOMERS":7690,"CUSTOMERSOUT":9
"ZIPCODE":"80620","TOTALCUSTOMERS":8712,"CUSTOMERSOUT":1
