"ZIPCODE":"55082","TOTALCUSTOMERS":16893,"CUSTOMERSOUT":4
"ZIPCODE":"55119","TOTALCUSTOMERS":17006,"CUSTOMERSOUT":9
"ZIPCODE":"55130","TOTALCUSTOMERS":5637,"CUSTOMERSOUT":2
"ZIPCODE":"55343","TOTALCUSTOMERS":15710,"CUSTOMERSOUT":8
"ZIPCODE":"55346","TOTALCUSTOMERS":6918,"CUSTOMERSOUT":8
"ZIPCODE":"55347","TOTALCUSTOMERS":11200,"CUSTOMERSOUT":1
"ZIPCODE":"55369","TOTALCUSTOMERS":14784,"CUSTOMERSOUT":1
"ZIPCODE":"55372","TOTALCUSTOMERS":4356,"CUSTOMERSOUT":1
"ZIPCODE":"55395","TOTALCUSTOMERS":1194,"CUSTOMERSOUT":1
"ZIPCODE":"55414","TOTALCUSTOMERS":17810,"CUSTOMERSOUT":1
"ZIPCODE":"55422","TOTALCUSTOMERS":13809,"CUSTOMERSOUT":2
"ZIPCODE":"55428","TOTALCUSTOMERS":14119,"CUSTOMERSOUT":1
"ZIPCODE":"55431","TOTALCUSTOMERS":9885,"CUSTOMERSOUT":3
"ZIPCODE":"55436","TOTALCUSTOMERS":6656,"CUSTOMERSOUT":8
"ZIPCODE":"55438","TOTALCUSTOMERS":7793,"CUSTOMERSOUT":1
"ZIPCODE":"55446","TOTALCUSTOMERS":7348,"CUSTOMERSOUT":468
"ZIPCODE":"56320","TOTALCUSTOMERS":2981,"CUSTOMERSOUT":2
"ZIPCODE":"58701","TOTALCUSTOMERS":9748,"CUSTOMERSOUT":1
"ZIPCODE":"57105","TOTALCUSTOMERS":11519,"CUSTOMERSOUT":3
"ZIPCODE":"79106","TOTALCUSTOMERS":14286,"CUSTOMERSOUT":1
"ZIPCODE":"54534","TOTALCUSTOMERS":1621,"CUSTOMERSOUT":1
"ZIPCODE":"54665","TOTALCUSTOMERS":2853,"CUSTOMERSOUT":1
"ZIPCODE":"54703","TOTALCUSTOMERS":20516,"CUSTOMERSOUT":52
"ZIPCODE":"54747","TOTALCUSTOMERS":872,"CUSTOMERSOUT":1
"ZIPCODE":"54805","TOTALCUSTOMERS":750,"CUSTOMERSOUT":1
"ZIPCODE":"54865","TOTALCUSTOMERS":376,"CUSTOMERSOUT":3
"ZIPCODE":"80010","TOTALCUSTOMERS":15659,"CUSTOMERSOUT":1
"ZIPCODE":"80014","TOTALCUSTOMERS":21729,"CUSTOMERSOUT":1
"ZIPCODE":"80017","TOTALCUSTOMERS":15591,"CUSTOMERSOUT":1
"ZIPCODE":"80020","TOTALCUSTOMERS":25903,"CUSTOMERSOUT":214
"ZIPCODE":"80022","TOTALCUSTOMERS":10784,"CUSTOMERSOUT":3631
"ZIPCODE":"80024","TOTALCUSTOMERS":119,"CUSTOMERSOUT":75
"ZIPCODE":"80031","TOTALCUSTOMERS":15862,"CUSTOMERSOUT":7
"ZIPCODE":"80112","TOTALCUSTOMERS":18114,"CUSTOMERSOUT":6
"ZIPCODE":"80120","TOTALCUSTOMERS":14783,"CUSTOMERSOUT":20
"ZIPCODE":"80122","TOTALCUSTOMERS":14395,"CUSTOMERSOUT":10
"ZIPCODE":"80125","TOTALCUSTOMERS":5723,"CUSTOMERSOUT":153
"ZIPCODE":"80126","TOTALCUSTOMERS":17021,"CUSTOMERSOUT":1
"ZIPCODE":"80202","TOTALCUSTOMERS":12415,"CUSTOMERSOUT":1
"ZIPCODE":"80207","TOTALCUSTOMERS":9303,"CUSTOMERSOUT":1
"ZIPCODE":"80212","TOTALCUSTOMERS":10455,"CUSTOMERSOUT":8
"ZIPCODE":"80220","TOTALCUSTOMERS":17829,"CUSTOMERSOUT":1
"ZIPCODE":"80223","TOTALCUSTOMERS":11031,"CUSTOMERSOUT":1
"ZIPCODE":"80226","TOTALCUSTOMERS":15192,"CUSTOMERSOUT":103
"ZIPCODE":"80227","TOTALCUSTOMERS":17521,"CUSTOMERSOUT":127
"ZIPCODE":"80234","TOTALCUSTOMERS":13797,"CUSTOMERSOUT":1
"ZIPCODE":"80302","TOTALCUSTOMERS":13158,"CUSTOMERSOUT":27
"ZIPCODE":"80401","TOTALCUSTOMERS":20834,"CUSTOMERSOUT":411
"ZIPCODE":"80403","TOTALCUSTOMERS":7627,"CUSTOMERSOUT":1
"ZIPCODE":"80439","TOTALCUSTOMERS":9859,"CUSTOMERSOUT":9
"ZIPCODE":"80624","TOTALCUSTOMERS":534,"CUSTOMERSOUT":15
"ZIPCODE":"80640","TOTALCUSTOMERS":824,"CUSTOMERSOUT":44
"ZIPCODE":"80741","TOTALCUSTOMERS":316,"CUSTOMERSOUT":1
"ZIPCODE":"81152","TOTALCUSTOMERS":793,"CUSTOMERSOUT":1
"ZIPCODE":"81503","TOTALCUSTOMERS":7799,"CUSTOMERSOUT":1
"ZIPCODE":"81507","TOTALCUSTOMERS":4996,"CUSTOMERSOUT":5
"ZIPCODE":"81520","TOTALCUSTOMERS":5596,"CUSTOMERSOUT":28
"ZIPCODE":"88203","TOTALCUSTOMERS":13006,"CUSTOMERSOUT":1
